"forecast_id","subdistrict_id","utc_datetime","local_datetime","time_index","analysis_date","weather_condition_id","wind_direction_degrees","wind_direction","wind_direction_to","wind_speed","temperature","cloud_cover_percentage","precipitation_probability","humidity","visibility_meters","visibility_text","created_at","updated_at"
3221,35,2025-07-19 13:00:00.000,2025-07-19 20:00:00.000,"12-13",2025-07-19 00:00:00.000,3,168,SE,NW,2.60,26.00,100,0.00,83,8998,< 9 km,2025-07-20 05:48:16.304,2025-07-20 05:48:16.304
3223,35,2025-07-19 16:00:00.000,2025-07-19 23:00:00.000,"15-16",2025-07-19 00:00:00.000,3,214,S,N,2.60,25.00,100,0.00,87,9015,< 10 km,2025-07-20 05:48:46.404,2025-07-20 05:48:46.404
3225,35,2025-07-20 07:00:00.000,2025-07-20 14:00:00.000,"30-31",2025-07-19 00:00:00.000,1,54,NE,SW,1.60,33.00,56,0.00,47,9013,< 10 km,2025-07-20 05:49:18.306,2025-07-20 05:49:18.306
3228,35,2025-07-20 10:00:00.000,2025-07-20 17:00:00.000,"33-34",2025-07-19 00:00:00.000,1,31,N,S,2.50,28.00,41,0.10,68,8995,< 9 km,2025-07-20 05:49:48.410,2025-07-20 05:49:48.410
3230,35,2025-07-20 16:00:00.000,2025-07-20 23:00:00.000,"39-40",2025-07-19 00:00:00.000,1,217,S,N,3.80,25.00,34,0.00,86,9000,< 10 km,2025-07-20 05:50:20.627,2025-07-20 05:50:20.627
3232,35,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,64,NE,SW,3.80,29.00,40,0.00,62,9009,< 10 km,2025-07-20 05:51:23.511,2025-07-20 05:51:23.511
3234,35,2025-07-21 13:00:00.000,2025-07-21 20:00:00.000,"60-61",2025-07-19 00:00:00.000,1,64,NE,SW,3.80,27.00,22,0.00,72,9009,< 10 km,2025-07-20 05:52:58.123,2025-07-20 05:52:58.123
3235,35,2025-07-20 19:00:00.000,2025-07-21 02:00:00.000,"42-43",2025-07-19 00:00:00.000,1,219,S,N,2.50,24.00,27,0.00,85,8994,< 9 km,2025-07-20 05:53:28.209,2025-07-20 05:53:28.209
3237,35,2025-07-21 01:00:00.000,2025-07-21 08:00:00.000,"48-49",2025-07-19 00:00:00.000,0,124,E,W,5.60,28.00,2,0.00,64,9007,< 10 km,2025-07-20 05:54:29.735,2025-07-20 05:54:29.735
3123,29,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,1,64,NE,SW,3.80,28.00,22,0.00,67,9009,< 10 km,2025-07-20 05:15:05.128,2025-07-20 05:15:05.128
3126,30,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,70,NE,SW,4.80,31.00,41,0.00,53,8990,< 9 km,2025-07-20 05:15:35.876,2025-07-20 05:15:35.876
3127,30,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,137,SE,NW,5.00,30.00,85,0.00,59,9013,< 10 km,2025-07-20 05:16:06.530,2025-07-20 05:16:06.530
3129,30,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,2,182,S,N,2.30,25.00,77,0.00,86,8988,< 9 km,2025-07-20 05:16:37.422,2025-07-20 05:16:37.422
3132,30,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,172,SE,NW,2.30,25.00,100,0.00,85,8998,< 9 km,2025-07-20 05:17:40.632,2025-07-20 05:17:40.632
3133,30,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,72,NE,SW,4.00,26.00,9,0.00,72,9007,< 10 km,2025-07-20 05:18:10.792,2025-07-20 05:18:10.792
3136,30,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,183,S,N,3.00,24.00,100,0.00,84,9015,< 10 km,2025-07-20 05:18:42.770,2025-07-20 05:18:42.770
3138,30,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,189,S,N,3.70,26.00,99,0.00,72,5605,< 6 km,2025-07-20 05:19:15.735,2025-07-20 05:19:15.735
3139,30,2025-07-19 09:00:00.000,2025-07-19 16:00:00.000,"8-9",2025-07-19 00:00:00.000,3,106,E,W,8.50,29.00,99,0.00,62,8996,< 9 km,2025-07-20 05:19:45.890,2025-07-20 05:19:45.890
3142,30,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,32.00,31,0.00,47,8985,< 9 km,2025-07-20 05:20:47.404,2025-07-20 05:20:47.404
3144,30,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,357,NW,SE,2.20,30.00,68,0.00,58,9009,< 10 km,2025-07-20 05:21:17.608,2025-07-20 05:21:17.608
3146,31,2025-07-19 09:00:00.000,2025-07-19 16:00:00.000,"8-9",2025-07-19 00:00:00.000,3,59,NE,SW,7.30,29.00,99,0.00,64,8996,< 9 km,2025-07-20 05:21:49.242,2025-07-20 05:21:49.242
3147,31,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,128,E,W,2.30,25.00,100,0.00,86,8998,< 9 km,2025-07-20 05:22:51.160,2025-07-20 05:22:51.160
3148,31,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,201,S,N,3.40,24.00,100,0.00,86,9015,< 10 km,2025-07-20 05:23:24.934,2025-07-20 05:23:24.934
3149,31,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,194,S,N,4.20,23.00,46,0.00,87,8988,< 9 km,2025-07-20 05:23:54.927,2025-07-20 05:23:54.927
3150,31,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,198,S,N,5.50,26.00,98,0.00,71,8165,< 9 km,2025-07-20 05:23:55.725,2025-07-20 05:23:55.725
3151,31,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,146,SE,NW,1.60,30.00,25,0.00,58,9006,< 10 km,2025-07-20 05:24:25.046,2025-07-20 05:24:25.046
3153,31,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,48,NE,SW,6.40,30.00,64,0.10,59,9013,< 10 km,2025-07-20 05:25:32.370,2025-07-20 05:25:32.370
3155,31,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,217,S,N,4.40,25.00,39,0.00,83,9000,< 10 km,2025-07-20 05:26:33.998,2025-07-20 05:26:33.998
3158,31,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,94,E,W,4.90,27.00,5,0.00,71,9007,< 10 km,2025-07-20 05:27:04.149,2025-07-20 05:27:04.149
3160,31,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,137,SE,NW,6.30,33.00,25,0.00,43,8985,< 9 km,2025-07-20 05:27:34.264,2025-07-20 05:27:34.264
3162,31,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,44,N,S,4.10,30.00,76,0.00,55,9009,< 10 km,2025-07-20 05:28:09.866,2025-07-20 05:28:09.866
3164,32,2025-07-19 09:00:00.000,2025-07-19 16:00:00.000,"8-9",2025-07-19 00:00:00.000,3,106,E,W,8.50,29.00,99,0.00,65,8996,< 9 km,2025-07-20 05:29:13.943,2025-07-20 05:29:13.943
3165,32,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,172,SE,NW,2.30,25.00,100,0.00,86,8998,< 9 km,2025-07-20 05:29:44.113,2025-07-20 05:29:44.113
3168,32,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,194,S,N,0.70,25.00,48,0.00,82,8994,< 9 km,2025-07-20 05:30:17.627,2025-07-20 05:30:17.627
3169,32,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,84,NE,SW,3.90,30.00,6,0.00,54,8985,< 9 km,2025-07-20 05:30:47.779,2025-07-20 05:30:47.779
3172,32,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,32.00,25,0.00,47,8985,< 9 km,2025-07-20 05:31:59.469,2025-07-20 05:31:59.469
3174,32,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,1,357,NW,SE,2.20,27.00,46,0.00,72,9009,< 10 km,2025-07-20 05:32:29.802,2025-07-20 05:32:29.802
3176,32,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,183,S,N,3.00,24.00,100,0.00,85,9015,< 10 km,2025-07-20 05:32:59.907,2025-07-20 05:32:59.907
3177,32,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,189,S,N,3.70,26.00,98,0.00,73,6981,< 7 km,2025-07-20 05:33:31.198,2025-07-20 05:33:31.198
3179,32,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,70,NE,SW,4.80,31.00,40,0.00,53,8990,< 9 km,2025-07-20 05:34:01.396,2025-07-20 05:34:01.396
3182,32,2025-07-20 12:00:00.000,2025-07-20 19:00:00.000,"35-36",2025-07-19 00:00:00.000,1,14,N,S,4.40,26.00,48,0.10,80,8995,< 9 km,2025-07-20 05:34:34.890,2025-07-20 05:34:34.890
3183,33,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,194,S,N,4.20,23.00,42,0.00,88,8988,< 9 km,2025-07-20 05:35:38.283,2025-07-20 05:35:38.283
3185,33,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,146,SE,NW,1.60,30.00,25,0.00,60,9006,< 10 km,2025-07-20 05:36:08.404,2025-07-20 05:36:08.404
3187,33,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,1,48,NE,SW,6.40,30.00,59,0.10,61,9013,< 10 km,2025-07-20 05:37:12.971,2025-07-20 05:37:12.971
3189,33,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,1,145,SE,NW,3.00,25.00,56,0.00,80,9003,< 10 km,2025-07-20 05:38:14.788,2025-07-20 05:38:14.788
3191,33,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,137,SE,NW,6.30,32.00,21,0.00,45,8985,< 9 km,2025-07-20 05:38:45.174,2025-07-20 05:38:45.174
3193,33,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,1,44,N,S,4.10,27.00,40,0.00,70,9009,< 10 km,2025-07-20 05:39:46.795,2025-07-20 05:39:46.795
3196,33,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,1,133,E,W,1.40,25.00,48,0.00,87,8988,< 9 km,2025-07-20 05:40:49.581,2025-07-20 05:40:49.581
3197,33,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,128,E,W,2.30,25.00,100,0.00,86,8998,< 9 km,2025-07-20 05:41:20.193,2025-07-20 05:41:20.193
3199,33,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,94,E,W,4.90,26.00,5,0.00,72,9007,< 10 km,2025-07-20 05:41:52.290,2025-07-20 05:41:52.290
3202,34,2025-07-19 19:00:00.000,2025-07-20 02:00:00.000,"18-19",2025-07-19 00:00:00.000,3,194,S,N,4.20,24.00,98,0.00,87,8988,< 9 km,2025-07-20 05:42:22.482,2025-07-20 05:42:22.482
3204,34,2025-07-19 22:00:00.000,2025-07-20 05:00:00.000,"21-22",2025-07-19 00:00:00.000,1,198,S,N,5.50,23.00,43,0.00,88,8997,< 9 km,2025-07-20 05:42:59.602,2025-07-20 05:42:59.602
3206,34,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,124,E,W,5.20,31.00,28,0.00,54,8990,< 9 km,2025-07-20 05:43:31.062,2025-07-20 05:43:31.062
3207,34,2025-07-20 10:00:00.000,2025-07-20 17:00:00.000,"33-34",2025-07-19 00:00:00.000,1,30,N,S,4.10,28.00,35,0.10,68,8995,< 9 km,2025-07-20 05:44:01.217,2025-07-20 05:44:01.217
3209,34,2025-07-20 16:00:00.000,2025-07-20 23:00:00.000,"39-40",2025-07-19 00:00:00.000,1,217,S,N,4.40,25.00,52,0.00,87,9000,< 10 km,2025-07-20 05:45:03.391,2025-07-20 05:45:03.391
3212,34,2025-07-19 16:00:00.000,2025-07-19 23:00:00.000,"15-16",2025-07-19 00:00:00.000,3,201,S,N,3.40,25.00,100,0.00,88,9015,< 10 km,2025-07-20 05:45:33.534,2025-07-20 05:45:33.534
3214,34,2025-07-20 22:00:00.000,2025-07-21 05:00:00.000,"45-46",2025-07-19 00:00:00.000,1,94,E,W,4.90,24.00,33,0.00,86,9007,< 10 km,2025-07-20 05:46:12.677,2025-07-20 05:46:12.677
3216,34,2025-07-21 01:00:00.000,2025-07-21 08:00:00.000,"48-49",2025-07-19 00:00:00.000,0,94,E,W,4.90,28.00,2,0.00,64,9007,< 10 km,2025-07-20 05:46:44.539,2025-07-20 05:46:44.539
3217,34,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,44,N,S,4.10,28.00,44,0.00,61,9009,< 10 km,2025-07-20 05:47:14.922,2025-07-20 05:47:14.922
3219,34,2025-07-21 13:00:00.000,2025-07-21 20:00:00.000,"60-61",2025-07-19 00:00:00.000,1,44,N,S,4.10,27.00,21,0.00,72,9009,< 10 km,2025-07-20 05:47:45.241,2025-07-20 05:47:45.241
3222,35,2025-07-19 10:00:00.000,2025-07-19 17:00:00.000,"9-10",2025-07-19 00:00:00.000,3,351,NW,SE,4.70,27.00,100,0.00,74,8986,< 9 km,2025-07-20 05:48:16.304,2025-07-20 05:48:16.304
3224,35,2025-07-20 01:00:00.000,2025-07-20 08:00:00.000,"24-25",2025-07-19 00:00:00.000,3,136,SE,NW,1.80,28.00,90,0.00,68,9006,< 10 km,2025-07-20 05:48:46.404,2025-07-20 05:48:46.404
3226,35,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,158,SE,NW,6.30,31.00,35,0.00,54,8990,< 9 km,2025-07-20 05:49:18.305,2025-07-20 05:49:18.305
3227,35,2025-07-20 13:00:00.000,2025-07-20 20:00:00.000,"36-37",2025-07-19 00:00:00.000,1,152,SE,NW,2.70,26.00,36,0.00,77,8988,< 9 km,2025-07-20 05:49:48.410,2025-07-20 05:49:48.410
3229,35,2025-07-19 19:00:00.000,2025-07-20 02:00:00.000,"18-19",2025-07-19 00:00:00.000,3,189,S,N,2.70,24.00,98,0.00,88,8988,< 9 km,2025-07-20 05:50:20.627,2025-07-20 05:50:20.627
3231,35,2025-07-19 22:00:00.000,2025-07-20 05:00:00.000,"21-22",2025-07-19 00:00:00.000,1,196,S,N,5.50,23.00,46,0.00,89,8997,< 9 km,2025-07-20 05:51:23.512,2025-07-20 05:51:23.512
3233,35,2025-07-21 16:00:00.000,2025-07-21 23:00:00.000,"63-64",2025-07-19 00:00:00.000,1,173,SE,NW,2.10,25.00,30,0.00,81,9003,< 10 km,2025-07-20 05:52:58.139,2025-07-20 05:52:58.139
3236,35,2025-07-20 22:00:00.000,2025-07-21 05:00:00.000,"45-46",2025-07-19 00:00:00.000,1,124,E,W,5.60,24.00,32,0.00,88,9007,< 10 km,2025-07-20 05:53:28.264,2025-07-20 05:53:28.264
3238,35,2025-07-21 04:00:00.000,2025-07-21 11:00:00.000,"51-52",2025-07-19 00:00:00.000,1,119,E,W,5.10,32.00,10,0.00,47,8985,< 9 km,2025-07-20 05:54:29.734,2025-07-20 05:54:29.734
3240,36,2025-07-19 10:00:00.000,2025-07-19 17:00:00.000,"9-10",2025-07-19 00:00:00.000,3,7,N,S,3.70,28.00,100,0.00,72,8986,< 9 km,2025-07-20 05:54:59.857,2025-07-20 05:54:59.857
3241,36,2025-07-19 13:00:00.000,2025-07-19 20:00:00.000,"12-13",2025-07-19 00:00:00.000,3,172,SE,NW,2.30,26.00,100,0.10,82,8998,< 9 km,2025-07-20 05:55:31.413,2025-07-20 05:55:31.413
3243,36,2025-07-19 22:00:00.000,2025-07-20 05:00:00.000,"21-22",2025-07-19 00:00:00.000,1,189,S,N,3.70,23.00,56,0.00,86,8997,< 9 km,2025-07-20 05:56:01.499,2025-07-20 05:56:01.499
3245,36,2025-07-20 01:00:00.000,2025-07-20 08:00:00.000,"24-25",2025-07-19 00:00:00.000,2,347,NW,SE,3.00,28.00,90,0.00,66,9006,< 10 km,2025-07-20 05:56:33.674,2025-07-20 05:56:33.674
3246,36,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,70,NE,SW,4.80,31.00,35,0.00,53,8990,< 9 km,2025-07-20 05:57:05.973,2025-07-20 05:57:05.973
3247,36,2025-07-20 07:00:00.000,2025-07-20 14:00:00.000,"30-31",2025-07-19 00:00:00.000,1,137,SE,NW,5.00,33.00,43,0.00,45,9013,< 10 km,2025-07-20 05:57:35.975,2025-07-20 05:57:35.975
3250,36,2025-07-20 16:00:00.000,2025-07-20 23:00:00.000,"39-40",2025-07-19 00:00:00.000,2,208,S,N,4.20,25.00,72,0.00,83,9000,< 10 km,2025-07-20 05:58:37.812,2025-07-20 05:58:37.812
3252,36,2025-07-20 22:00:00.000,2025-07-21 05:00:00.000,"45-46",2025-07-19 00:00:00.000,1,72,NE,SW,4.00,25.00,34,0.00,80,9007,< 10 km,2025-07-20 05:59:40.941,2025-07-20 05:59:40.941
3254,36,2025-07-21 04:00:00.000,2025-07-21 11:00:00.000,"51-52",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,31.00,12,0.00,49,8985,< 9 km,2025-07-20 06:01:22.056,2025-07-20 06:01:22.056
3256,36,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,357,NW,SE,2.20,28.00,39,0.00,61,9009,< 10 km,2025-07-20 06:01:53.069,2025-07-20 06:01:53.069
3258,36,2025-07-21 16:00:00.000,2025-07-21 23:00:00.000,"63-64",2025-07-19 00:00:00.000,1,172,SE,NW,2.50,25.00,42,0.00,80,9003,< 10 km,2025-07-20 06:02:54.158,2025-07-20 06:02:54.158
3260,56,2025-07-19 13:00:00.000,2025-07-19 20:00:00.000,"12-13",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.10,83,8998,< 9 km,2025-07-20 06:03:24.654,2025-07-20 06:03:24.654
3262,56,2025-07-19 16:00:00.000,2025-07-19 23:00:00.000,"15-16",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,83,9015,< 10 km,2025-07-20 06:03:55.588,2025-07-20 06:03:55.588
3264,56,2025-07-19 22:00:00.000,2025-07-20 05:00:00.000,"21-22",2025-07-19 00:00:00.000,1,184,S,N,6.60,22.00,56,0.00,86,8997,< 9 km,2025-07-20 06:05:00.075,2025-07-20 06:05:00.075
3266,56,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,31.00,26,0.00,49,8990,< 9 km,2025-07-20 06:05:30.450,2025-07-20 06:05:30.450
3267,56,2025-07-20 10:00:00.000,2025-07-20 17:00:00.000,"33-34",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,28.00,36,0.00,63,8995,< 9 km,2025-07-20 06:06:03.973,2025-07-20 06:06:03.973
3269,56,2025-07-20 19:00:00.000,2025-07-21 02:00:00.000,"42-43",2025-07-19 00:00:00.000,1,180,S,N,1.90,24.00,47,0.00,81,8994,< 9 km,2025-07-20 06:06:34.122,2025-07-20 06:06:34.122
3272,56,2025-07-21 01:00:00.000,2025-07-21 08:00:00.000,"48-49",2025-07-19 00:00:00.000,0,98,E,W,3.70,28.00,4,0.00,63,9007,< 10 km,2025-07-20 06:08:14.221,2025-07-20 06:08:14.221
3273,56,2025-07-21 07:00:00.000,2025-07-21 14:00:00.000,"54-55",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,60,0.10,45,8985,< 9 km,2025-07-20 06:08:51.818,2025-07-20 06:08:51.818
3276,56,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,24,N,S,2.90,28.00,37,0.10,63,9009,< 10 km,2025-07-20 06:09:27.931,2025-07-20 06:09:27.931
3277,57,2025-07-21 16:00:00.000,2025-07-21 23:00:00.000,"63-64",2025-07-19 00:00:00.000,1,167,SE,NW,2.60,23.00,38,0.00,85,9003,< 10 km,2025-07-20 06:10:02.703,2025-07-20 06:10:02.703
3279,57,2025-07-21 13:00:00.000,2025-07-21 20:00:00.000,"60-61",2025-07-19 00:00:00.000,2,312,W,E,2.90,25.00,84,0.00,79,9009,< 10 km,2025-07-20 06:11:59.778,2025-07-20 06:11:59.778
3281,57,2025-07-20 01:00:00.000,2025-07-20 08:00:00.000,"24-25",2025-07-19 00:00:00.000,3,333,NW,SE,6.60,26.00,93,0.00,66,9006,< 10 km,2025-07-20 06:13:04.728,2025-07-20 06:13:04.728
3284,57,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,329,NW,SE,5.80,30.00,46,0.00,53,8990,< 9 km,2025-07-20 06:31:16.655,2025-07-20 06:31:16.655
3286,57,2025-07-20 10:00:00.000,2025-07-20 17:00:00.000,"33-34",2025-07-19 00:00:00.000,1,37,N,S,2.70,26.00,47,0.00,68,8995,< 9 km,2025-07-20 06:31:47.435,2025-07-20 06:31:47.435
3287,57,2025-07-20 16:00:00.000,2025-07-20 23:00:00.000,"39-40",2025-07-19 00:00:00.000,2,170,SE,NW,2.80,24.00,83,0.00,84,9000,< 10 km,2025-07-20 06:32:17.914,2025-07-20 06:32:17.914
3289,57,2025-07-19 13:00:00.000,2025-07-19 20:00:00.000,"12-13",2025-07-19 00:00:00.000,3,162,SE,NW,3.20,24.00,100,0.10,85,8998,< 9 km,2025-07-20 06:32:53.576,2025-07-20 06:32:53.576
3291,57,2025-07-20 22:00:00.000,2025-07-21 05:00:00.000,"45-46",2025-07-19 00:00:00.000,1,91,E,W,3.80,23.00,38,0.00,83,9007,< 10 km,2025-07-20 06:33:59.212,2025-07-20 06:33:59.212
3293,57,2025-07-21 01:00:00.000,2025-07-21 08:00:00.000,"48-49",2025-07-19 00:00:00.000,1,91,E,W,3.80,26.00,15,0.00,68,9007,< 10 km,2025-07-20 06:38:41.547,2025-07-20 06:38:41.547
4591,9,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,83,9015,< 10 km,2025-07-20 14:18:29.498,2025-07-20 14:18:29.498
4590,9,2025-07-21 14:00:00.000,2025-07-21 21:00:00.000,"61-62",2025-07-19 00:00:00.000,2,24,N,S,2.90,26.00,81,0.00,73,9009,< 10 km,2025-07-20 14:18:29.484,2025-07-20 14:18:29.484
4592,9,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,184,S,N,6.60,24.00,91,0.00,81,8997,< 9 km,2025-07-20 14:19:31.869,2025-07-20 14:19:31.869
4593,9,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,58,0.00,87,8988,< 9 km,2025-07-20 14:19:31.870,2025-07-20 14:19:31.870
4595,9,2025-07-20 05:00:00.000,2025-07-20 12:00:00.000,"28-29",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,32.00,38,0.00,47,8990,< 9 km,2025-07-20 14:20:33.777,2025-07-20 14:20:33.777
4594,9,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,17,N,S,1.90,29.00,17,0.00,58,9006,< 10 km,2025-07-20 14:20:33.777,2025-07-20 14:20:33.777
4596,9,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,99,0.20,86,8998,< 9 km,2025-07-20 14:21:03.864,2025-07-20 14:21:03.864
4597,9,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,22,N,S,4.60,27.00,100,0.00,76,8986,< 9 km,2025-07-20 14:21:03.855,2025-07-20 14:21:03.855
4598,9,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,79,9000,< 10 km,2025-07-20 14:22:11.537,2025-07-20 14:22:11.537
4599,9,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,34,0.00,81,8994,< 9 km,2025-07-20 14:22:11.537,2025-07-20 14:22:11.537
4601,9,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,98,E,W,3.70,29.00,1,0.00,57,9007,< 10 km,2025-07-20 14:22:41.659,2025-07-20 14:22:41.659
4600,9,2025-07-20 23:00:00.000,2025-07-21 06:00:00.000,"46-47",2025-07-19 00:00:00.000,1,98,E,W,3.70,26.00,15,0.00,74,9007,< 10 km,2025-07-20 14:22:41.656,2025-07-20 14:22:41.656
4602,9,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,24,0.00,44,8985,< 9 km,2025-07-20 14:23:12.259,2025-07-20 14:23:12.259
4603,9,2025-07-21 08:00:00.000,2025-07-21 15:00:00.000,"55-56",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,47,0.00,45,8985,< 9 km,2025-07-20 14:23:12.260,2025-07-20 14:23:12.260
4604,9,2025-07-21 11:00:00.000,2025-07-21 18:00:00.000,"58-59",2025-07-19 00:00:00.000,1,24,N,S,2.90,28.00,40,0.00,67,9009,< 10 km,2025-07-20 14:23:44.076,2025-07-20 14:23:44.076
4605,9,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,182,S,N,6.30,33.00,52,0.00,38,9013,< 10 km,2025-07-20 14:23:44.076,2025-07-20 14:23:44.076
4607,9,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,2,183,S,N,4.50,26.00,68,0.20,79,8988,< 9 km,2025-07-20 14:24:14.154,2025-07-20 14:24:14.154
4606,9,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,26,0.00,74,8995,< 9 km,2025-07-20 14:24:14.149,2025-07-20 14:24:14.149
