"location_id","subdistrict_name","district_name","city_name","province_name","latitude","longitude","timezone","created_at","updated_at"
"32.01.16.2015",Girimulya,Cibungbulang,Bogor,Jawa Barat,-6.57053257,106.67667536,Asia/Jakarta,2025-07-18 11:41:53.708,2025-07-18 11:41:53.708
"32.01.17.2014",Gunungsari,Pamijahan,Bogor,Jawa Barat,-6.69942185,106.68482617,Asia/Jakarta,2025-07-18 11:41:53.730,2025-07-18 11:41:53.730
"32.01.17.2015",Ciasmara,Pamijahan,Bogor,Jawa Barat,-6.70599214,106.66176981,Asia/Jakarta,2025-07-18 11:41:53.754,2025-07-18 11:41:53.754
"32.01.18.2001",Rumpin,Rumpin,Bogor,Jawa Barat,-6.44000365,106.64428307,Asia/Jakarta,2025-07-18 11:41:53.773,2025-07-18 11:41:53.773
"32.01.18.2002",Leuwibatu,Rumpin,Bogor,Jawa Barat,-6.52817078,106.61990825,Asia/Jakarta,2025-07-18 11:41:53.794,2025-07-18 11:41:53.794
"32.01.18.2003",Cidokom,Rumpin,Bogor,Jawa Barat,-6.51872004,106.67452544,Asia/Jakarta,2025-07-18 11:41:53.815,2025-07-18 11:41:53.815
"32.01.18.2004",Gobang,Rumpin,Bogor,Jawa Barat,-6.51436851,106.64794379,Asia/Jakarta,2025-07-18 11:41:53.834,2025-07-18 11:41:53.834
"32.01.18.2005",Cibodas,Rumpin,Bogor,Jawa Barat,-6.48945427,106.66263427,Asia/Jakarta,2025-07-18 11:41:53.854,2025-07-18 11:41:53.854
"32.01.18.2006",Rabak,Rumpin,Bogor,Jawa Barat,-6.48729599,106.62961626,Asia/Jakarta,2025-07-18 11:41:53.878,2025-07-18 11:41:53.878
"32.01.18.2007",Kampungsawah,Rumpin,Bogor,Jawa Barat,-6.45932648,106.63240070,Asia/Jakarta,2025-07-18 11:41:53.899,2025-07-18 11:41:53.899
"32.01.18.2008",Cipinang,Rumpin,Bogor,Jawa Barat,-6.44326324,106.61438888,Asia/Jakarta,2025-07-18 11:41:53.924,2025-07-18 11:41:53.924
"32.01.18.2009",Sukasari,Rumpin,Bogor,Jawa Barat,-6.41894568,106.62237842,Asia/Jakarta,2025-07-18 11:41:53.944,2025-07-18 11:41:53.944
"32.01.18.2010",Tamansari,Rumpin,Bogor,Jawa Barat,-6.39801086,106.62872053,Asia/Jakarta,2025-07-18 11:41:53.965,2025-07-18 11:41:53.965
"32.01.18.2011",Kertajaya,Rumpin,Bogor,Jawa Barat,-6.39634969,106.60274978,Asia/Jakarta,2025-07-18 11:41:53.986,2025-07-18 11:41:53.986
"32.01.18.2012",Sukamulya,Rumpin,Bogor,Jawa Barat,-6.37214003,106.63228616,Asia/Jakarta,2025-07-18 11:41:54.009,2025-07-18 11:41:54.009
"32.01.18.2013",Mekarsari,Rumpin,Bogor,Jawa Barat,-6.37597471,106.60353013,Asia/Jakarta,2025-07-18 11:41:54.037,2025-07-18 11:41:54.037
"32.01.18.2014",Mekarjaya,Rumpin,Bogor,Jawa Barat,-6.53132355,106.65967594,Asia/Jakarta,2025-07-18 11:41:54.063,2025-07-18 11:41:54.063
"32.01.19.2001",Curug,Jasinga,Bogor,Jawa Barat,-6.49732062,106.42528297,Asia/Jakarta,2025-07-18 11:41:54.421,2025-07-18 11:41:54.421
"32.01.19.2002",Pangradin,Jasinga,Bogor,Jawa Barat,-6.52498634,106.47887391,Asia/Jakarta,2025-07-18 11:41:54.448,2025-07-18 11:41:54.448
"32.01.19.2003",Kalongsawah,Jasinga,Bogor,Jawa Barat,-6.50327196,106.49456307,Asia/Jakarta,2025-07-18 11:41:54.475,2025-07-18 11:41:54.475
"32.01.19.2004",Sipak,Jasinga,Bogor,Jawa Barat,-6.48682180,106.48335865,Asia/Jakarta,2025-07-18 11:41:54.497,2025-07-18 11:41:54.497
"32.01.19.2005",Jasinga,Jasinga,Bogor,Jawa Barat,-6.48368362,106.45032114,Asia/Jakarta,2025-07-18 11:41:54.518,2025-07-18 11:41:54.518
"32.01.19.2006",Koleang,Jasinga,Bogor,Jawa Barat,-6.46531383,106.43842381,Asia/Jakarta,2025-07-18 11:41:54.537,2025-07-18 11:41:54.537
"32.01.19.2007",Cikopomayak,Jasinga,Bogor,Jawa Barat,-6.44921705,106.46511608,Asia/Jakarta,2025-07-18 11:41:54.564,2025-07-18 11:41:54.564
"32.01.19.2008",Setu,Jasinga,Bogor,Jawa Barat,-6.46738256,106.46876131,Asia/Jakarta,2025-07-18 11:41:54.585,2025-07-18 11:41:54.585
"32.01.03.2003",Leuwinutug,Citeureup,Bogor,Jawa Barat,-6.51375624,106.86172321,Asia/Jakarta,2025-07-18 11:42:01.393,2025-07-18 11:42:01.393
"32.01.03.2004",Tajur,Citeureup,Bogor,Jawa Barat,-6.53977106,106.92057295,Asia/Jakarta,2025-07-18 11:42:01.428,2025-07-18 11:42:01.428
"32.01.03.2005",Sanja,Citeureup,Bogor,Jawa Barat,-6.50390557,106.86752730,Asia/Jakarta,2025-07-18 11:42:01.452,2025-07-18 11:42:01.452
"32.01.03.1006",Puspanegara,Citeureup,Bogor,Jawa Barat,-6.47874819,106.88084217,Asia/Jakarta,2025-07-18 11:42:01.475,2025-07-18 11:42:01.475
"32.01.03.1007",Karang Asem Barat,Citeureup,Bogor,Jawa Barat,-6.49073152,106.86994002,Asia/Jakarta,2025-07-18 11:42:01.498,2025-07-18 11:42:01.498
"32.01.03.2008",Karang Asem Timur,Citeureup,Bogor,Jawa Barat,-6.49659002,106.87978368,Asia/Jakarta,2025-07-18 11:42:01.529,2025-07-18 11:42:01.529
"32.01.03.2009",Tarikolot,Citeureup,Bogor,Jawa Barat,-6.49860740,106.89022353,Asia/Jakarta,2025-07-18 11:42:01.549,2025-07-18 11:42:01.549
"32.01.03.2010",Gunungsari,Citeureup,Bogor,Jawa Barat,-6.49341919,106.90274055,Asia/Jakarta,2025-07-18 11:42:01.575,2025-07-18 11:42:01.575
"32.01.03.2011",Tangkil,Citeureup,Bogor,Jawa Barat,-6.53464179,106.87137693,Asia/Jakarta,2025-07-18 11:42:01.601,2025-07-18 11:42:01.601
"32.01.03.2012",Sukahati,Citeureup,Bogor,Jawa Barat,-6.51616560,106.88288313,Asia/Jakarta,2025-07-18 11:42:01.629,2025-07-18 11:42:01.629
"32.01.03.2013",Hambalang,Citeureup,Bogor,Jawa Barat,-6.54837255,106.89759917,Asia/Jakarta,2025-07-18 11:42:01.649,2025-07-18 11:42:01.649
"32.01.03.2014",Pasir Mukti,Citeureup,Bogor,Jawa Barat,-6.50885702,106.89843746,Asia/Jakarta,2025-07-18 11:42:01.669,2025-07-18 11:42:01.669
"32.01.04.2001",Gununggeulis,Sukaraja,Bogor,Jawa Barat,-6.63256955,106.88458726,Asia/Jakarta,2025-07-18 11:42:01.868,2025-07-18 11:42:01.868
"32.01.04.2002",Cilebut Timur,Sukaraja,Bogor,Jawa Barat,-6.52739116,106.80165089,Asia/Jakarta,2025-07-18 11:42:01.917,2025-07-18 11:42:01.917
"32.01.04.2003",Cilebut Barat,Sukaraja,Bogor,Jawa Barat,-6.52988115,106.79500589,Asia/Jakarta,2025-07-18 11:42:01.938,2025-07-18 11:42:01.938
"32.01.10.2001",Parung,Parung,Bogor,Jawa Barat,-6.42660864,106.73155033,Asia/Jakarta,2025-07-18 11:42:03.233,2025-07-18 11:42:03.233
"32.01.10.2002",Iwul,Parung,Bogor,Jawa Barat,-6.45681215,106.71519190,Asia/Jakarta,2025-07-18 11:42:03.253,2025-07-18 11:42:03.253
"32.01.10.2003",Bojongsempu,Parung,Bogor,Jawa Barat,-6.44505958,106.70507468,Asia/Jakarta,2025-07-18 11:42:03.278,2025-07-18 11:42:03.278
"32.01.10.2004",Waru,Parung,Bogor,Jawa Barat,-6.42029417,106.71991751,Asia/Jakarta,2025-07-18 11:42:03.302,2025-07-18 11:42:03.302
"32.01.10.2005",Cogreg,Parung,Bogor,Jawa Barat,-6.41997192,106.69082291,Asia/Jakarta,2025-07-18 11:42:03.328,2025-07-18 11:42:03.328
"32.01.10.2006",Pamegarsari,Parung,Bogor,Jawa Barat,-6.44047950,106.72780594,Asia/Jakarta,2025-07-18 11:42:03.347,2025-07-18 11:42:03.347
"32.01.10.2007",Warujaya,Parung,Bogor,Jawa Barat,-6.42633786,106.70954780,Asia/Jakarta,2025-07-18 11:42:03.371,2025-07-18 11:42:03.371
"32.01.10.2008",Bojongindah,Parung,Bogor,Jawa Barat,-6.43269284,106.70179142,Asia/Jakarta,2025-07-18 11:42:03.392,2025-07-18 11:42:03.392
"32.01.10.2009",Jabonmekar,Parung,Bogor,Jawa Barat,-6.45370779,106.72636580,Asia/Jakarta,2025-07-18 11:42:03.419,2025-07-18 11:42:03.419
"32.01.11.2001",Cidokom,Gunung Sindur,Bogor,Jawa Barat,-6.40523672,106.70691421,Asia/Jakarta,2025-07-18 11:42:03.591,2025-07-18 11:42:03.591
"32.01.11.2002",Padurenan,Gunung Sindur,Bogor,Jawa Barat,-6.39101881,106.70482577,Asia/Jakarta,2025-07-18 11:42:03.622,2025-07-18 11:42:03.622
"32.01.17.2001",Purwabakti,Pamijahan,Bogor,Jawa Barat,-6.72742901,106.63490313,Asia/Jakarta,2025-07-18 11:42:05.009,2025-07-18 11:42:05.009
"32.01.17.2002",Cibunian,Pamijahan,Bogor,Jawa Barat,-6.69645777,106.62614496,Asia/Jakarta,2025-07-18 11:42:05.037,2025-07-18 11:42:05.037
"32.01.17.2003",Cibitungwetan,Pamijahan,Bogor,Jawa Barat,-6.64921814,106.63861620,Asia/Jakarta,2025-07-18 11:42:05.060,2025-07-18 11:42:05.060
"32.01.17.2004",Gunungmenyan,Pamijahan,Bogor,Jawa Barat,-6.62829822,106.66736541,Asia/Jakarta,2025-07-18 11:42:05.083,2025-07-18 11:42:05.083
"32.01.17.2005",Gunungbunder II,Pamijahan,Bogor,Jawa Barat,-6.68838257,106.70119029,Asia/Jakarta,2025-07-18 11:42:05.109,2025-07-18 11:42:05.109
"32.01.17.2006",Pasarean,Pamijahan,Bogor,Jawa Barat,-6.63838340,106.66003068,Asia/Jakarta,2025-07-18 11:42:05.130,2025-07-18 11:42:05.130
"32.01.17.2007",Cimayang,Pamijahan,Bogor,Jawa Barat,-6.61010086,106.66625652,Asia/Jakarta,2025-07-18 11:42:05.157,2025-07-18 11:42:05.157
"32.01.17.2008",Pamijahan,Pamijahan,Bogor,Jawa Barat,-6.64420432,106.65034276,Asia/Jakarta,2025-07-18 11:42:05.179,2025-07-18 11:42:05.179
"32.01.17.2009",Cibening,Pamijahan,Bogor,Jawa Barat,-6.63204319,106.67689663,Asia/Jakarta,2025-07-18 11:42:05.202,2025-07-18 11:42:05.202
"32.01.17.2010",Gunungbunder I,Pamijahan,Bogor,Jawa Barat,-6.64836589,106.68165137,Asia/Jakarta,2025-07-18 11:42:05.223,2025-07-18 11:42:05.223
"32.01.17.2011",Cibitung Kulon,Pamijahan,Bogor,Jawa Barat,-6.66437455,106.64058061,Asia/Jakarta,2025-07-18 11:42:05.243,2025-07-18 11:42:05.243
"32.01.17.2012",Gunung Picung,Pamijahan,Bogor,Jawa Barat,-6.67826048,106.68165838,Asia/Jakarta,2025-07-18 11:42:05.271,2025-07-18 11:42:05.271
"32.01.17.2013",Ciasihan,Pamijahan,Bogor,Jawa Barat,-6.71287543,106.67616707,Asia/Jakarta,2025-07-18 11:42:05.297,2025-07-18 11:42:05.297
"32.04.06.2005",Cikadut,Cimenyan,Bandung,Jawa Barat,-6.88161718,107.67960513,Asia/Jakarta,2025-07-18 11:43:00.940,2025-07-18 11:43:00.940
"32.04.06.2006",Ciburial,Cimenyan,Bandung,Jawa Barat,-6.84957635,107.64959345,Asia/Jakarta,2025-07-18 11:43:01.041,2025-07-18 11:43:01.041
"32.04.06.2007",Sindanglaya,Cimenyan,Bandung,Jawa Barat,-6.88435772,107.68950596,Asia/Jakarta,2025-07-18 11:43:01.123,2025-07-18 11:43:01.123
"32.04.06.2008",Mekarsaluyu,Cimenyan,Bandung,Jawa Barat,-6.86142632,107.65027549,Asia/Jakarta,2025-07-18 11:43:01.196,2025-07-18 11:43:01.196
"32.04.06.2009",Mekarmanik,Cimenyan,Bandung,Jawa Barat,-6.85346788,107.69465311,Asia/Jakarta,2025-07-18 11:43:01.231,2025-07-18 11:43:01.231
"32.04.06.1001",Padasuka,Cimenyan,Bandung,Jawa Barat,-6.88717237,107.65557827,Asia/Jakarta,2025-07-18 11:43:01.271,2025-07-18 11:43:01.271
"32.04.06.1002",Cibeunying,Cimenyan,Bandung,Jawa Barat,-6.88055540,107.64192346,Asia/Jakarta,2025-07-18 11:43:01.317,2025-07-18 11:43:01.317
"32.04.06.2003",Cimenyan,Cimenyan,Bandung,Jawa Barat,-6.85869064,107.66931596,Asia/Jakarta,2025-07-18 11:43:01.351,2025-07-18 11:43:01.351
"32.04.06.2004",Mandalamekar,Cimenyan,Bandung,Jawa Barat,-6.87381197,107.67352140,Asia/Jakarta,2025-07-18 11:43:01.384,2025-07-18 11:43:01.384
"32.04.07.2001",Jatiendah,Cilengkrang,Bandung,Jawa Barat,-6.90115419,107.69828687,Asia/Jakarta,2025-07-18 11:43:01.493,2025-07-18 11:43:01.493
"32.04.07.2002",Cilengkrang,Cilengkrang,Bandung,Jawa Barat,-6.89070986,107.73384401,Asia/Jakarta,2025-07-18 11:43:01.533,2025-07-18 11:43:01.533
"32.04.07.2003",Cipanjalu,Cilengkrang,Bandung,Jawa Barat,-6.84980684,107.72836023,Asia/Jakarta,2025-07-18 11:43:01.568,2025-07-18 11:43:01.568
"32.04.07.2004",Melatiwangi,Cilengkrang,Bandung,Jawa Barat,-6.88199013,107.70636816,Asia/Jakarta,2025-07-18 11:43:01.611,2025-07-18 11:43:01.611
"32.04.07.2005",Ciporeat,Cilengkrang,Bandung,Jawa Barat,-6.87838913,107.72757342,Asia/Jakarta,2025-07-18 11:43:01.648,2025-07-18 11:43:01.648
"32.04.07.2006",Girimekar,Cilengkrang,Bandung,Jawa Barat,-6.87125524,107.70453036,Asia/Jakarta,2025-07-18 11:43:01.694,2025-07-18 11:43:01.694
"32.04.08.2001",Lengkong,Bojongsoang,Bandung,Jawa Barat,-6.98027110,107.65155225,Asia/Jakarta,2025-07-18 11:43:01.819,2025-07-18 11:43:01.819
"32.04.08.2002",Bojongsoang,Bojongsoang,Bandung,Jawa Barat,-6.98809026,107.64293454,Asia/Jakarta,2025-07-18 11:43:01.898,2025-07-18 11:43:01.898
"32.04.08.2003",Buahbatu,Bojongsoang,Bandung,Jawa Barat,-6.98086271,107.67041278,Asia/Jakarta,2025-07-18 11:43:01.931,2025-07-18 11:43:01.931
"32.04.08.2004",Cipagalo,Bojongsoang,Bandung,Jawa Barat,-6.97039591,107.65279896,Asia/Jakarta,2025-07-18 11:43:01.999,2025-07-18 11:43:01.999
"32.04.08.2005",Bojongsari,Bojongsoang,Bandung,Jawa Barat,-6.99991003,107.65162115,Asia/Jakarta,2025-07-18 11:43:02.080,2025-07-18 11:43:02.080
"32.04.08.2006",Tegalluar,Bojongsoang,Bandung,Jawa Barat,-6.97965259,107.68993033,Asia/Jakarta,2025-07-18 11:43:02.116,2025-07-18 11:43:02.116
"32.04.09.2001",Margahayu Tengah,Margahayu,Bandung,Jawa Barat,-6.96034567,107.57176217,Asia/Jakarta,2025-07-18 11:43:02.247,2025-07-18 11:43:02.247
"32.04.09.2002",Margahayu Selatan,Margahayu,Bandung,Jawa Barat,-6.97082025,107.56640762,Asia/Jakarta,2025-07-18 11:43:02.282,2025-07-18 11:43:02.282
"32.04.09.2003",Sukamenak,Margahayu,Bandung,Jawa Barat,-6.97138341,107.58421513,Asia/Jakarta,2025-07-18 11:43:02.328,2025-07-18 11:43:02.328
"32.04.09.1004",Sulaiman,Margahayu,Bandung,Jawa Barat,-6.98521306,107.57358910,Asia/Jakarta,2025-07-18 11:43:02.370,2025-07-18 11:43:02.370
"32.04.09.2005",Sayati,Margahayu,Bandung,Jawa Barat,-6.97136887,107.57587817,Asia/Jakarta,2025-07-18 11:43:02.414,2025-07-18 11:43:02.414
"32.04.10.2001",Margaasih,Margaasih,Bandung,Jawa Barat,-6.93913507,107.54623849,Asia/Jakarta,2025-07-18 11:43:02.521,2025-07-18 11:43:02.521
"32.04.10.2002",Lagadar,Margaasih,Bandung,Jawa Barat,-6.92769471,107.53281648,Asia/Jakarta,2025-07-18 11:43:02.571,2025-07-18 11:43:02.571
"32.04.10.2003",Nanjung,Margaasih,Bandung,Jawa Barat,-6.95395303,107.53834329,Asia/Jakarta,2025-07-18 11:43:02.616,2025-07-18 11:43:02.616
"32.04.10.2004",Mekarrahayu,Margaasih,Bandung,Jawa Barat,-6.97119810,107.55207090,Asia/Jakarta,2025-07-18 11:43:02.647,2025-07-18 11:43:02.647
"32.04.10.2005",Rahayu,Margaasih,Bandung,Jawa Barat,-6.95812010,107.55647438,Asia/Jakarta,2025-07-18 11:43:02.693,2025-07-18 11:43:02.693
"32.04.10.2006",Cigondewah Hilir,Margaasih,Bandung,Jawa Barat,-6.95203382,107.55117359,Asia/Jakarta,2025-07-18 11:43:02.729,2025-07-18 11:43:02.729
"32.04.11.2001",Sangkanhurip,Katapang,Bandung,Jawa Barat,-6.99856487,107.56692697,Asia/Jakarta,2025-07-18 11:43:02.863,2025-07-18 11:43:02.863
"32.04.11.2002",Katapang,Katapang,Bandung,Jawa Barat,-7.00504864,107.54638020,Asia/Jakarta,2025-07-18 11:43:02.913,2025-07-18 11:43:02.913
"32.04.11.2004",Gandasari,Katapang,Bandung,Jawa Barat,-7.02476175,107.55076301,Asia/Jakarta,2025-07-18 11:43:02.982,2025-07-18 11:43:02.982
"32.04.11.2006",Sukamukti,Katapang,Bandung,Jawa Barat,-7.00256018,107.58028762,Asia/Jakarta,2025-07-18 11:43:03.037,2025-07-18 11:43:03.037
"32.04.11.2007",Cilampeni,Katapang,Bandung,Jawa Barat,-6.98931635,107.55198417,Asia/Jakarta,2025-07-18 11:43:03.079,2025-07-18 11:43:03.079
"32.04.11.2008",Pangauban,Katapang,Bandung,Jawa Barat,-7.00251072,107.55559196,Asia/Jakarta,2025-07-18 11:43:03.120,2025-07-18 11:43:03.120
"32.04.11.2009",Banyusari,Katapang,Bandung,Jawa Barat,-7.01775045,107.55887376,Asia/Jakarta,2025-07-18 11:43:03.164,2025-07-18 11:43:03.164
"32.04.12.1001",Pasawahan,Dayeuhkolot,Bandung,Jawa Barat,-6.96873592,107.61457101,Asia/Jakarta,2025-07-18 11:43:03.285,2025-07-18 11:43:03.285
"32.04.12.2002",Dayeuhkolot,Dayeuhkolot,Bandung,Jawa Barat,-6.98477418,107.62195351,Asia/Jakarta,2025-07-18 11:43:03.330,2025-07-18 11:43:03.330
"32.04.12.2003",Cangkuang Wetan,Dayeuhkolot,Bandung,Jawa Barat,-6.97101907,107.60461966,Asia/Jakarta,2025-07-18 11:43:03.402,2025-07-18 11:43:03.402
"32.04.12.2004",Cangkuang Kulon,Dayeuhkolot,Bandung,Jawa Barat,-6.97048702,107.59408080,Asia/Jakarta,2025-07-18 11:43:03.440,2025-07-18 11:43:03.440
"32.04.12.2005",Sukapura,Dayeuhkolot,Bandung,Jawa Barat,-6.96877208,107.62833013,Asia/Jakarta,2025-07-18 11:43:03.565,2025-07-18 11:43:03.565
"32.04.12.2006",Citeureup,Dayeuhkolot,Bandung,Jawa Barat,-6.97969428,107.62597939,Asia/Jakarta,2025-07-18 11:43:03.595,2025-07-18 11:43:03.595
"32.04.13.2001",Kamasan,Banjaran,Bandung,Jawa Barat,-7.04782271,107.57827047,Asia/Jakarta,2025-07-18 11:43:03.715,2025-07-18 11:43:03.715
"32.04.13.2002",Banjaran Wetan,Banjaran,Bandung,Jawa Barat,-7.08209003,107.61115038,Asia/Jakarta,2025-07-18 11:43:03.754,2025-07-18 11:43:03.754
"32.04.13.2003",Banjaran,Banjaran,Bandung,Jawa Barat,-7.04720310,107.58867204,Asia/Jakarta,2025-07-18 11:43:03.799,2025-07-18 11:43:03.799
"32.04.13.2005",Ciapus,Banjaran,Bandung,Jawa Barat,-7.06717798,107.59184553,Asia/Jakarta,2025-07-18 11:43:03.834,2025-07-18 11:43:03.834
"32.04.13.2006",Sindangpanon,Banjaran,Bandung,Jawa Barat,-7.06318280,107.58161535,Asia/Jakarta,2025-07-18 11:43:03.877,2025-07-18 11:43:03.877
"32.04.13.2007",Kiangroke,Banjaran,Bandung,Jawa Barat,-7.05048433,107.56747447,Asia/Jakarta,2025-07-18 11:43:03.909,2025-07-18 11:43:03.909
"32.04.13.2008",Tarajusari,Banjaran,Bandung,Jawa Barat,-7.03692111,107.58439799,Asia/Jakarta,2025-07-18 11:43:03.966,2025-07-18 11:43:03.966
"32.04.13.2012",Mekarjaya,Banjaran,Bandung,Jawa Barat,-7.09038718,107.60149403,Asia/Jakarta,2025-07-18 11:43:03.996,2025-07-18 11:43:03.996
"32.04.13.2013",Margahurip,Banjaran,Bandung,Jawa Barat,-7.06117141,107.56192257,Asia/Jakarta,2025-07-18 11:43:04.045,2025-07-18 11:43:04.045
"32.04.13.2016",Neglasari,Banjaran,Bandung,Jawa Barat,-7.06353390,107.57231728,Asia/Jakarta,2025-07-18 11:43:04.076,2025-07-18 11:43:04.076
"32.04.13.2018",Pasirmulya,Banjaran,Bandung,Jawa Barat,-7.10043547,107.60076018,Asia/Jakarta,2025-07-18 11:43:04.119,2025-07-18 11:43:04.119
"32.04.14.2001",Sukasari,Pameungpeuk,Bandung,Jawa Barat,-7.02294163,107.59155593,Asia/Jakarta,2025-07-18 11:43:04.302,2025-07-18 11:43:04.302
"32.04.14.2002",Bojongmanggu,Pameungpeuk,Bandung,Jawa Barat,-7.02822862,107.60263998,Asia/Jakarta,2025-07-18 11:43:04.353,2025-07-18 11:43:04.353
"32.04.14.2003",Rancatungku,Pameungpeuk,Bandung,Jawa Barat,-7.02275070,107.57871643,Asia/Jakarta,2025-07-18 11:43:04.387,2025-07-18 11:43:04.387
"32.04.14.2004",Bojongkunci,Pameungpeuk,Bandung,Jawa Barat,-7.01899960,107.56805176,Asia/Jakarta,2025-07-18 11:43:04.427,2025-07-18 11:43:04.427
"32.04.14.2005",Rancamulya,Pameungpeuk,Bandung,Jawa Barat,-7.00921755,107.59240721,Asia/Jakarta,2025-07-18 11:43:04.477,2025-07-18 11:43:04.477
"32.04.14.2006",Langonsari,Pameungpeuk,Bandung,Jawa Barat,-7.02048241,107.60764122,Asia/Jakarta,2025-07-18 11:43:04.522,2025-07-18 11:43:04.522
"32.04.16.2005",Baros,Arjasari,Bandung,Jawa Barat,-7.06577226,107.63017401,Asia/Jakarta,2025-07-18 11:43:04.625,2025-07-18 11:43:04.625
"32.04.16.2006",Mangunjaya,Arjasari,Bandung,Jawa Barat,-7.08172167,107.61951841,Asia/Jakarta,2025-07-18 11:43:04.819,2025-07-18 11:43:04.819
"32.04.16.2007",Mekarjaya,Arjasari,Bandung,Jawa Barat,-7.08303590,107.63094962,Asia/Jakarta,2025-07-18 11:43:04.869,2025-07-18 11:43:04.869
"32.04.16.2008",Pinggirsari,Arjasari,Bandung,Jawa Barat,-7.08162532,107.65182237,Asia/Jakarta,2025-07-18 11:43:04.917,2025-07-18 11:43:04.917
"32.04.16.2009",Patrolsari,Arjasari,Bandung,Jawa Barat,-7.05598062,107.66980583,Asia/Jakarta,2025-07-18 11:43:04.962,2025-07-18 11:43:04.962
"32.04.16.2010",Rancakole,Arjasari,Bandung,Jawa Barat,-7.07127149,107.67780678,Asia/Jakarta,2025-07-18 11:43:05.011,2025-07-18 11:43:05.011
"32.04.16.2011",Wargaluyu,Arjasari,Bandung,Jawa Barat,-7.03553934,107.62356190,Asia/Jakarta,2025-07-18 11:43:05.055,2025-07-18 11:43:05.055
"32.04.16.2001",Arjasari,Arjasari,Bandung,Jawa Barat,-7.06090343,107.64205124,Asia/Jakarta,2025-07-18 11:43:05.106,2025-07-18 11:43:05.106
"32.04.16.2002",Lebakwangi,Arjasari,Bandung,Jawa Barat,-7.04234392,107.60859879,Asia/Jakarta,2025-07-18 11:43:05.148,2025-07-18 11:43:05.148
"32.04.16.2003",Batukarut,Arjasari,Bandung,Jawa Barat,-7.04630154,107.60064001,Asia/Jakarta,2025-07-18 11:43:05.193,2025-07-18 11:43:05.193
"32.04.16.2004",Ancolmekar,Arjasari,Bandung,Jawa Barat,-7.09072150,107.66796856,Asia/Jakarta,2025-07-18 11:43:05.244,2025-07-18 11:43:05.244
"32.04.17.2001",Cimaung,Cimaung,Bandung,Jawa Barat,-7.09186061,107.56359038,Asia/Jakarta,2025-07-18 11:43:05.382,2025-07-18 11:43:05.382
"32.04.17.2002",Jagabaya,Cimaung,Bandung,Jawa Barat,-7.07733516,107.56349522,Asia/Jakarta,2025-07-18 11:43:05.416,2025-07-18 11:43:05.416
"32.04.17.2003",Pasirhuni,Cimaung,Bandung,Jawa Barat,-7.09109184,107.57671875,Asia/Jakarta,2025-07-18 11:43:05.449,2025-07-18 11:43:05.449
"32.04.17.2004",Campakamulya,Cimaung,Bandung,Jawa Barat,-7.11736520,107.60630000,Asia/Jakarta,2025-07-18 11:43:05.501,2025-07-18 11:43:05.501
"32.04.17.2005",Cipinang,Cimaung,Bandung,Jawa Barat,-7.10193648,107.56038893,Asia/Jakarta,2025-07-18 11:43:05.541,2025-07-18 11:43:05.541
"32.04.17.2006",Mekarsari,Cimaung,Bandung,Jawa Barat,-7.12505987,107.59289632,Asia/Jakarta,2025-07-18 11:43:05.579,2025-07-18 11:43:05.579
"32.04.17.2007",Sukamaju,Cimaung,Bandung,Jawa Barat,-7.10767282,107.53292198,Asia/Jakarta,2025-07-18 11:43:05.636,2025-07-18 11:43:05.636
"32.04.17.2008",Cikalong,Cimaung,Bandung,Jawa Barat,-7.11946337,107.55776308,Asia/Jakarta,2025-07-18 11:43:05.673,2025-07-18 11:43:05.673
"32.04.17.2009",Malasari,Cimaung,Bandung,Jawa Barat,-7.08752866,107.53895713,Asia/Jakarta,2025-07-18 11:43:05.712,2025-07-18 11:43:05.712
"32.04.17.2010",Warjabakti,Cimaung,Bandung,Jawa Barat,-7.13846380,107.58961179,Asia/Jakarta,2025-07-18 11:43:05.751,2025-07-18 11:43:05.751
"32.04.25.2001",Cicalengka Kulon,Cicalengka,Bandung,Jawa Barat,-6.98676713,107.83956612,Asia/Jakarta,2025-07-18 11:43:05.931,2025-07-18 11:43:05.931
"32.04.25.2002",Cicalengka Wetan,Cicalengka,Bandung,Jawa Barat,-6.99136016,107.84702401,Asia/Jakarta,2025-07-18 11:43:05.973,2025-07-18 11:43:05.973
"32.04.25.2003",Babakan Peuteuy,Cicalengka,Bandung,Jawa Barat,-6.98641551,107.85926817,Asia/Jakarta,2025-07-18 11:43:06.017,2025-07-18 11:43:06.017
"32.04.25.2004",Cikuya,Cicalengka,Bandung,Jawa Barat,-6.98285383,107.82338254,Asia/Jakarta,2025-07-18 11:43:06.063,2025-07-18 11:43:06.063
"32.04.25.2005",Dampit,Cicalengka,Bandung,Jawa Barat,-6.97504058,107.86278950,Asia/Jakarta,2025-07-18 11:43:06.106,2025-07-18 11:43:06.106
"32.04.25.2006",Margaasih,Cicalengka,Bandung,Jawa Barat,-7.01029483,107.84628424,Asia/Jakarta,2025-07-18 11:43:06.140,2025-07-18 11:43:06.140
"32.04.25.2007",Narawita,Cicalengka,Bandung,Jawa Barat,-7.02272578,107.85251873,Asia/Jakarta,2025-07-18 11:43:06.187,2025-07-18 11:43:06.187
"32.04.25.2008",Panenjoan,Cicalengka,Bandung,Jawa Barat,-6.97374864,107.82335700,Asia/Jakarta,2025-07-18 11:43:06.224,2025-07-18 11:43:06.224
